Pop,lat,lon
27.2,60.386976923064026,5.273389286863225
2.5,60.38592570827388,5.052686804441836
1.5,59.95595324241489,5.995090294531159
5.3,59.76155884021572,5.455553687860924
0.9,60.096257048541965,5.081416302134102
3.4,60.303968722108166,5.415279446035778
0.1,60.6902409307963,4.92681704694934
0.0,60.57007593611655,5.04139920848012
0.2,60.74405151180219,4.969635448499908
3.8,60.10149644644946,5.216337655022206
0.1,59.6457445060032,5.879995170968871
10.7,60.4595404404401,5.271570023930972
0.1,60.35964932691768,5.234856156495177
1.7,59.96746260095563,6.011827799513369
18.4,60.273516509957126,5.342309144877176
2.4,60.57007593611655,6.913896641411812
38.9,60.28926637251695,5.226109549106037
0.1,60.60168260974184,4.762172561261359
1.1,60.30922014146277,5.310356764613954
18.5,60.44270889771217,5.220060253836596
0.1,60.00932703264864,5.234812628896031
0.0,60.684967136519575,4.940365443790843
0.1,60.503738270415006,4.851073700973846
42.6,60.31447186634912,5.357440796584177
1.6,60.012467638560885,5.238214265606028
2.2,60.67336588933281,5.028280022865915
0.9,60.742996088985166,5.160396158388793
0.3,60.016655281175154,5.186197146942575
25.6,59.652001031974,6.363157866829584
13.1,60.44270889771217,5.29471030364567
0.3,60.64067959636255,4.793952277337008
0.4,5.514698026195616,61.062307886689744
4.0,59.9653698825936,6.000799676807612
2.5,59.62072262835287,5.414923993967953
2.4,7.409475798836432,61.08773342241739
5.2,59.789751886633375,5.426243998760497
0.0,60.36700594087428,5.131565649376366
41.6,60.43955333468772,5.191744715852714
6.1,60.380669818481394,5.765139450037096
4.2,60.00723335538557,5.145160406965689
0.1,4.964412042018711,61.00724449909413
0.1,60.108832110433084,5.152183966950624
0.5,60.48900323947984,5.198350885298462
0.7,59.64782996767675,6.319771229489528
6.1,60.47427063021176,5.332231588401056
2.8,60.42693219102661,5.142261817775521
4.6,60.30186823989344,5.328205496159215
4.6,60.57323610024902,5.230378553735719
0.0,59.88483657672085,5.316135196098617
5.8,60.68285770634349,5.137046226771247
5.6,60.24412410580684,5.452339656219981
0.1,60.44165703105105,5.092427877073678
1.2,60.75143982295236,5.053296687675862
"5,7",60.90356484282824,5.308797128932957
0.0,60.42062228396056,4.990835147030221
32.4,60.48584604798871,5.268071730476157
5.0,60.297667422047645,5.082742332445816
0.5,60.57112931174301,4.949514361262678
0.0,60.478479700163255,5.343567175238525
10.0,60.18851459966061,5.132300143789542
1.7,5.829518428124746,61.07501973238218
10.9,60.32497623310595,5.032699108325168
25.9,60.36175115531437,5.152776173395836
0.0,60.44165703105105,5.218397233629784
0.2,59.81064119115805,5.522124548196466
0.0,59.70102513032741,5.361875574959819
0.9,60.480584309221015,4.931350975406553
4.7,60.13084265324129,5.007533491757538
0.0,59.817953568208935,5.069634008912827
2.1,59.9329388671527,5.870786211480567
4.7,60.53216267685618,4.877160572536609
0.5,60.28926637251695,5.067954030931044
0.1,60.18117249817993,5.475065095730312
35.1,59.83466975650104,5.727545913294804
4.7,60.216839705051726,5.070096722764692
67.0,60.29451693689962,5.342947885075054
4.0,60.46900957051479,5.535517704879932
0.2,60.39223318121598,5.356277034035019
31.5,60.33863373883143,5.204767508561305
10.8,60.64173380572667,5.05010988405407
12.8,60.41326128554413,5.162642889685996
0.2,60.34493790076406,6.209703261713285
23.3,60.5500641574676,4.883558313756279
"1,8",60.85177070555587,5.033626975025846
14.8,60.37541423554737,5.464786478013946
"1,1",60.81479346902624,5.029911970562612
3.3,60.36490398986331,5.073899455918093
3.3,60.31552224799874,6.319381186702816
0.0,59.80437390194995,5.532215166092407
0.0,60.63857121504441,5.052916041105494
18.4,60.742996088985166,5.14944488565612
30.0,60.374363155774965,6.718046697339445
0.2,59.63948840281306,5.390822417811877
1.9,60.33968440187464,5.349217176512595
46.5,60.11512029330233,5.166719339386503
0.0,5.407831979525739,61.16511485783947
5.3,60.273516509957126,5.646122460529556
0.1,60.46795739559981,5.364245251091257
15.5,60.26616751326036,5.256302104640414
0.7,60.5047908653479,5.034913159788561
2.7,59.65095824827909,5.758049797641537
7.3,59.79184060377453,5.140817051763954
16.4,60.51321207010155,5.342549766653399
0.1,60.07530247222075,5.196708767963734
0.7,60.7641069306531,4.918404991094929
0.1,60.57007593611655,4.958766099449829
3.8,60.36595495923709,5.466880053707162
2.6,60.38802815013321,4.989199754204797
9.3,59.81586425830815,5.275312149907315
2.2,60.274566415401374,5.230811361320295
10.0,60.336532449473474,5.325607822092389
29.0,60.223135375543855,5.385072982391204
0.4,60.11826454778998,5.143853166007764
2.4,60.46164460521438,4.921735729832948
0.8,59.649915476331735,5.76099882408956
2.4,60.31342149692463,5.374394897702017
14.1,59.67285917398206,5.947381132025079
0.0,59.84407394838976,5.525660150891249
26.6,60.28401611329696,5.323248440034551
2.8,60.45007230936351,4.897285041296019
5.6,60.374363155774965,5.756661676959578
0.4,5.134509136199346,60.96385345788903
8.7,60.46585308278792,7.072420013639188
1.0,60.715559497950856,4.862059221337843
4.1,60.73138726603121,5.256179611616131
"0,1",60.77888750988567,4.979345188343751
44.1,60.36595495923709,5.376813573629044
10.8,59.94444533148034,5.990682462721132
59.8,60.36700594087428,5.373818408130401
7.1,60.28506614073258,5.267542483712093
0.0,60.32392574139487,5.158274912256781
"0,3",60.89299214263996,4.833788066368798
0.1,60.50163311764801,5.671418235728562
11.3,60.3995924585349,5.302663508208713
23.8,59.73754934151598,5.911758648354765
0.2,60.48900323947984,4.946177552937824
60.2,60.31972389686442,5.356439116842145
6.8,59.99362562296312,5.089851798380613
0.8,59.62489247196564,5.334218037050221
2.1,60.45217625218793,5.091924823809808
3.5,5.183584856906164,61.14814868155418
6.1,59.99048566485859,6.017578073596855
1.3,59.83362490568638,5.776613602342475
0.3,60.56796922211279,5.220480296030265
30.6,60.511106694686994,5.220858560764404
0.0,60.7641069306531,4.957533113538007
6.5,59.76364691821431,5.164141846278548
0.2,60.28401611329696,5.073636382703676
7.8,60.43639788252818,4.965945608915296
0.4,59.95176838009053,5.567906651474507
3.0,60.1612469316255,5.445106586615813
1.7,60.28611618037165,5.036633513642901
1.3,60.32392574139487,4.900710275338559
1.9,60.503738270415006,5.671653331984348
5.7,59.79601818022295,5.181159517637001
1.1,60.29136656164504,5.308505979119778
2.2,59.77722057857677,5.37581546371144
0.2,60.06796950952821,5.050845904103838
15.7,60.3344312090816,5.30366223690439
2.2,60.50058055981232,5.050065565970577
1.0,60.48689843279829,5.375583534438682
31.8,60.43429430933632,6.452274996457654
0.2,59.73128702171745,5.288271444000038
0.8,6.575714383060433,61.08455482692209
2.4,60.44796841584394,5.167717010432363
39.3,59.85347910286174,5.746523029034441
0.1,60.195857295627135,5.006119152283496
"10,0",60.802119115479904,5.055267858811844
15.5,60.07006458149216,6.551775314784825
"0,2",60.78099922237367,4.938847728695149
1.5,60.47006175777018,5.211974747920679
78.0,60.380669818481394,5.331763751112039
0.0,4.994732985003989,61.19905710544202
"0,1",60.879249525665806,7.152603950064158
2.1,60.35754754755571,4.958275381528178
0.2,60.39328446969209,5.771225819330078
12.7,60.17592850380441,5.411075198270223
8.7,60.24937204895664,5.73952474269831
3.7,60.67336588933281,4.728317380520022
61.6,60.35124250361595,5.296091925056375
"0,0",60.7852227982916,4.70126430155316
1.4,60.2021515083891,5.085675484967771
0.6,60.39538708349637,5.353500637242381
0.2,60.150761547966766,5.335752686130756
0.3,59.616552972363046,6.15836678609009
14.5,6.7891427530882,61.1820843313108
2.3,60.6902409307963,5.039340703533115
8.6,60.52163406677035,5.661192096858623
2.9,60.56691588373389,4.794759814542176
0.2,59.73337441442674,6.627668243760067
26.2,59.79392936830239,5.167130590617026
5.1,60.17907486405414,5.414500363002596
0.2,60.06168458268027,5.249370194251469
0.3,60.531109760114845,4.88173308524925
0.6,5.037017580547032,60.93211746588205
44.4,60.28506614073258,5.244286225505858
1.1,60.74721785555342,5.153006558634612
2.3,60.23362913240118,6.00416968896721
13.1,60.26301812610471,5.068459552142135
3.6,60.38907938948218,6.205750890727659
"1,1",60.847543953096746,5.108453002409359
0.0,60.61116679417682,5.279552285753002
57.3,60.48163663227315,5.272304643491213
27.8,60.26301812610471,5.333466915975281
0.1,59.90993027432657,5.30330516802874
1.3,60.31972389686442,6.667428560356008
4.6,5.077986284476447,60.979725745583664
"0,5",60.77677584770298,4.695776656095371
4.7,60.71133923595719,5.188419635020742
0.9,59.80855204732325,5.352920844568801
2.7,59.85556926796453,5.205520561533679
1.0,60.23992597040936,5.755508336993411
0.3,60.3291783222875,5.186736088396794
0.4,60.34914092033056,5.125114627110618
40.9,60.38277213756989,5.229460149606813
2.1,60.47532287918112,5.324560908730644
3.5,60.23887646698722,5.439390242165942
2.0,60.14866461651654,5.389656381059972
0.2,60.5279510842107,5.140027253727463
"0,3",60.7968386701732,5.05786794889671
0.7,60.712394282667056,4.872698111271744
8.6,60.077397712855614,5.226258704920087
2.2,60.225234029628496,5.043050026905809
55.6,60.306069253192426,5.282111027433817
0.3,59.74694361832636,5.938903071561728
2.9,60.35754754755571,5.355744771749319
2.5,60.5869314366804,5.395555434850009
1.5,60.42272553709088,4.916420376231854
0.0,59.70311183898379,5.175047984349462
2.3,60.1392290240113,5.382485906222499
17.4,60.30186823989344,5.286330500264497
80.9,60.41957067585201,5.306296286975703
0.0,59.66138661398849,6.114593012159493
82.9,60.35964932691768,5.351307057203211
6.8,60.43324254121234,4.967192876301156
0.6,60.44376077669399,5.47522771154812
62.4,60.39118190502278,5.269162949894354
0.7,60.69235053605857,5.031737236062256
25.8,60.33338060724597,5.225959243546184
0.7,60.31552224799874,5.075206960181236
3.3,60.25566998258825,5.264523822750141
13.1,59.86602080711294,5.743291116174788
3.0,60.32077433965149,5.075727812979855
6.9,60.30501898154122,6.164533750483709
0.6,60.26511770535339,5.318187086521136
10.7,60.14761616894661,5.378722815206249
10.4,60.40590088976193,5.478931231498952
0.0,60.59536037998277,4.84425176756668
0.7,59.75529489000301,5.464109233930203
28.3,60.27981612557294,5.116627900110132
"0,2",60.80317524232079,4.978623482105215
42.9,60.46690523302444,5.325235555106945
0.4,60.212642834463416,5.442806461693413
11.5,60.63857121504441,5.031058842101793
3.0,60.61749014391676,5.183456996424937
"0,1",60.80106300123328,5.045763735554806
"43,8",60.79261454055619,5.066838156183506
2.8,60.69656989670704,4.933688115304859
5.2,60.27036686679046,5.276882160381644
1.9,60.3344312090816,5.26641632799855
0.9,59.80124041740596,5.167852979109836
0.0,4.910507361767177,61.098329574033706
0.0,60.7039542596244,4.926595254366997
74.5,60.34914092033056,5.365730337303605
4.2,60.39643840882605,5.167155209833704
0.6,60.17383099092162,5.342783962205766
"1,6",60.79895081051961,4.992300041991476
0.0,60.531109760114845,5.188642744669739
16.0,59.75425093967819,5.483950364818075
0.6,60.106736146078255,5.17051543391376
3.4,60.195857295627135,5.609732220575523
10.2,60.4542802443235,5.10613541177733
6.1,59.83780438021035,5.747871670563343
0.5,60.29451693689962,5.285571866573305
1.1,60.6248679518875,5.480766782297608
2.5,60.16858742082941,5.430413582474857
0.0,5.35708077483091,61.14814868155418
5.1,60.259868848633225,5.289749155887104
0.3,60.40379803018865,5.719578741618706
15.4,60.39328446969209,5.336189278904065
31.8,60.50268568784862,5.430193831295653
"0,1",60.890877754606784,5.078361624170621
19.6,60.30186823989344,5.170011067223618
"0,4",60.81690603770293,5.808810052392942
14.2,59.652001031974,6.360094606332855
100.3,59.6457445060032,6.36393278629018
12.8,60.31447186634912,5.331068567384254
0.7,5.828597916418299,61.1608730047925
4.1,60.26511770535339,5.108962182927852
11.3,60.47427063021176,5.273096961125632
0.0,60.52584536219988,5.046348596179109
10.2,60.32182479466843,5.268221788421172
10.3,60.30711953706256,5.299281307226411
1.8,60.276666262877626,6.173524806074067
"0,1",60.79367055407801,5.01839735616722
0.0,59.80855204732325,5.812247385686915
25.5,60.46690523302444,5.353242637646588
0.0,60.23048087764152,5.460183885372917
2.2,60.63751704308878,6.517212321311769
0.4,5.919031851550931,61.16511485783947
1.1,59.90261056977397,5.336417207817347
0.1,60.769385426123655,4.904834328484698
0.0,60.302918474892486,5.213543903221191
84.5,60.37961867734906,5.305248101040173
12.2,60.4027466188398,5.473930375417441
0.1,60.42693219102661,5.198232014431579
3.6,60.44691648757146,6.640515223566235
2.7,60.37541423554737,5.452361213888861
1.3,59.80019594626567,5.180037467024423
0.2,60.22838210195221,5.374782008542064
72.1,60.39328446969209,5.331528173113787
6.7,60.29451693689962,5.268514131343055
2.9,60.2021515083891,5.622802069440093
1.1,60.02503114280661,6.003077699135972
0.4,60.25147131145064,5.88075508302053
2.5,60.25881911384671,5.305137163408715
4.0,59.76677912391464,5.47144735287369
0.0,60.25462029653322,5.597557991733331
20.2,59.76677912391464,5.403908095326645
6.6,59.66868716935516,5.949973420232375
4.9,60.39538708349637,5.165494955307589
0.1,60.42693219102661,6.614588935366878
19.2,60.40379803018865,5.219183590198729
0.8,60.36070023498627,5.079692777084709
10.3,60.42062228396056,5.464968372336005
20.2,60.35544581722228,5.344656627215872
4.0,60.00095261158631,5.264805148236135
0.7,59.66242951519906,5.668921493035476
0.8,60.29031646097735,5.213812043404611
3.5,60.30186823989344,5.325103644611457
0.0,60.45217625218793,5.368803583131069
11.0,59.85661436835345,5.745330736821003
0.0,5.140554136986766,60.93105979638466
20.0,60.275616333041285,5.646353697964485
6.2,60.33863373883143,5.221839953050399
2.1,60.34388717649379,4.974024528251716
9.3,60.35439497043932,5.274683363518066
5.1,60.65438529107278,5.020141461883693
3.2,60.012467638560885,5.195031577710556
10.7,60.47953199851795,5.264304679655922
"0,0",60.83486490793906,5.51936846588494
0.2,60.72189026678511,4.915840460703842
1.6,60.5469048123338,4.97675807814347
8.0,60.54901103002256,5.513077578670351
0.5,60.4995280143408,5.081099874598585
4.7,59.72293792297863,5.328839619730841
1.0,60.41326128554413,5.453298984935517
3.9,60.2955670864042,5.28412948311945
0.0,60.49847548123263,5.166624952368204
0.2,59.66555828936713,5.945023296286439
12.7,60.26931701012106,5.273674251070241
8.7,59.66451535288765,6.416759752745452
15.6,59.77199970333757,5.187992725931069
7.6,59.76677912391464,5.176730592668402
51.8,60.35439497043932,5.122536499758016
2.9,60.59536037998277,6.569494870103711
42.0,60.38487450576203,5.315115087028993
15.8,60.35649667626083,5.127404941127845
24.5,60.449020356441,5.298477594775744
"2,0",60.80000689958012,5.014332589735939
4.6,60.21474124545436,5.441480363112175
"3,1",60.833808402889744,5.365656490456722
10.7,60.275616333041285,5.316175705468552
0.4,60.636462883601055,6.528004421990239
3.1,60.7007894575639,5.165448510241805
11.4,60.36595495923709,5.179599039664888
19.3,60.47532287918112,5.335454354985536
16.7,60.350191705847415,5.227677821321649
9.6,60.32707725322772,5.282727837892584
"0,1",60.85388415757871,5.084013329230293
3.8,59.78139749181784,5.807695229199664
2.8,59.92457143750249,5.327891891929792
58.5,60.480584309221015,5.374915762526916
0.2,60.576396376152914,5.285280873371192
0.2,59.916204772088136,5.801165264022917
81.6,60.31342149692463,5.36198469155925
0.0,59.80228490039964,5.524314014822816
1.1,59.83049042449735,5.782414317505316
49.1,60.3344312090816,5.204339813155484
42.8,60.30711953706256,5.2775661196657
0.3,60.40064383301372,5.102316349129143
1.1,60.246223246541724,5.271301117815022
6.0,59.84825389817432,5.094099674464198
0.5,60.33758308803132,6.211914102115037
0.0,60.00932703264864,5.077513796034816
50.2,60.46374881932823,5.296899764493159
3.2,60.2063478930674,5.148012181476349
0.0,59.83780438021035,5.70637079207552
13.2,60.31237113972456,5.293619938823012
"0,7",60.86339531717923,6.737892460828885
4.3,60.32602673704997,5.33072076170141
135.9,60.09206574739123,6.532940145730893
3.0,60.5869314366804,5.230234181462497
9.1,60.30501898154122,5.269594519378136
3.5,60.3428364644705,5.192777990328845
"0,1",60.8644521758884,5.212116549080204
2.3,4.7757256751254,60.9257716392996
0.4,60.47953199851795,5.212945609610498
24.9,59.93712286868614,5.185957585290888
5.5,60.72611102997936,5.64348605519371
17.0,60.59114580887056,4.837609181227509
0.9,60.10044854273332,6.532455566956568
0.7,60.30186823989344,5.216538840439969
2.5,60.62275994447374,5.380650777273674
0.8,60.05958970339201,5.912924062891875
2.6,60.33548182315717,6.081295509507218
1.3,60.21579046917687,5.152054495158496
7.5,59.99257895827185,5.254705385104609
3.7,59.775132192977225,5.38174190249196
0.2,60.6522765854117,6.097471865434225
11.3,59.78870754583097,5.736332202466616
1.3,60.3901306411118,5.352949107581024
7.6,60.636462883601055,6.456190909276727
1.8,59.78870754583097,5.467597592526405
12.6,60.27141673565245,5.325040334261696
5.3,60.20739701959864,5.454635704681245
4.2,60.20424967644045,5.045635548440061
0.0,60.5100540255382,5.242552100108931
6.1,60.30081801711018,5.37462305564692
17.5,60.275616333041285,5.671155800687184
10.6,60.373312088272215,5.160155054336893
0.0,60.670202175273005,4.951416395504832
84.3,60.306069253192426,5.344153147855884
"0,0",60.78099922237367,4.91692860737585
41.2,60.303968722108166,5.309812167693967
1.0,59.72919967622388,5.943028925494653
2.8,59.97583395334217,6.003550245391148
0.1,59.82213233039877,5.498753225346776
13.2,60.27876615914268,5.251392820895058
19.1,60.01037388928295,5.811692374910377
0.1,60.013514531206,5.694831984194741
18.0,60.303968722108166,5.26328248607258
0.2,59.85661436835345,5.726879253121859
10.9,60.00199937222497,5.141557219627861
2.3,60.51742296942116,5.096908495654272
3.3,60.67863899601515,5.064742741996881
4.8,60.29136656164504,5.246481665065509
1.4,60.66282061301205,4.789807982410736
0.2,60.06796950952821,5.239200848410936
1.4,60.62275994447374,4.767279999762853
3.7,60.24412410580684,5.057298709399097
0.3,59.91934218208395,5.378159145524558
0.0,60.37751643190423,5.218049204805678
0.4,60.70711917435303,4.928468267823467
1.7,60.09206574739123,5.800793643998668
4.6,60.350191705847415,5.684080873873561
0.3,60.16753874316737,5.434943630730463
13.2,60.636462883601055,5.033971124885215
0.6,59.63844576004064,6.294144770713801
0.1,59.616552972363046,5.419087263862797
88.0,60.30501898154122,5.277349625366918
0.3,60.33758308803132,4.984275362633965
4.4,59.66451535288765,5.975545282459982
50.6,60.09520920515862,6.533337677600519
10.8,60.26616751326036,5.264051333749422
15.7,60.34598863728208,5.127903104365297
6.2,59.818998240956766,5.247971249415872
0.4,60.72927673399692,5.296624140587479
2.7,60.33968440187464,5.184697512879826
4.3,60.296617248119965,5.214453305890066
1.5,60.63751704308878,6.423540566783392
124.0,60.39118190502278,5.329754828132855
18.1,59.95281457772872,5.988566300733592
4.4,60.31447186634912,5.25815711018447
1.8,60.60062887368508,5.289372537672004
0.6,60.4279838852808,5.599467348131036
31.4,60.48374131542797,5.29742639296616
0.0,59.89738256715845,5.06504801939138
7.4,60.57007593611655,5.378168105660175
1.0,60.44270889771217,5.159407088366724
"0,2",60.889820579585376,5.527004578686152
4.3,60.331279440291496,5.396444465258909
0.0,60.716614594766206,5.406310390161972
0.0,60.3428364644705,4.924252929104249
3.5,60.39328446969209,4.991267450423441
26.9,60.35754754755571,5.12440516572217
0.4,60.63962539946873,5.040531442732641
20.1,60.23677749665018,5.451559580452374
3.3,60.45217625218793,5.44657851552468
0.3,60.38802815013321,5.435066274353257
0.6,60.49742296048704,5.350230150130025
29.9,60.57112931174301,5.378279977689592
52.4,60.33968440187464,5.290238429172546
1.0,60.73244255085754,5.253161611747705
"0,0",60.82113132633149,4.815882143337109
19.7,60.18956351982401,5.466672648198069
0.1,60.54585172208846,4.79900050787455
0.0,60.39433577045197,5.278811085023655
23.3,60.56270265435281,5.241761958656182
5.6,60.042832402110655,5.909466608426232
2.1,60.41536436644375,5.453523982337247
3.3,60.4164159253435,5.239128346234931
2.2,60.68180301000962,6.105730222409546
2.7,60.37961867734906,5.463683266112959
1.5,60.684967136519575,6.681174270102087
1.1,59.674945246869925,5.955278649826347
0.4,5.719543411935292,60.95433145924069
18.7,60.33968440187464,5.20021823586405
0.0,59.91306746950906,5.3005462266318
"0,3",60.90356484282824,5.523817145685008
15.8,60.1266497580459,5.082863238224192
7.1,60.45322824209144,4.896033199399041
0.3,7.375784123286624,61.14708840493406
0.7,60.73877452319558,5.139626527258978
0.1,60.05854228180593,5.650390373698754
2.0,60.480584309221015,5.753113107334803
18.2,60.19690630073861,5.487573787159218
2.2,59.79601818022295,5.141227652375829
4.1,60.41220976354271,5.345941275106854
13.0,60.47427063021176,5.333787762803041
"0,1",60.88876341722637,4.979298204357669
2.7,60.306069253192426,5.261947338296645
13.9,60.47111395736681,5.272769622591805
14.1,59.77930901152166,5.397524876804332
0.7,59.79079623928095,5.183713675026588
22.4,60.38172097188809,5.330320198804408
1.5,59.70624199035105,5.380806928449409
5.8,59.649915476331735,6.373626640023581
7.5,60.352293313636935,5.088171825323053
1.5,60.26511770535339,5.349183368534955
0.9,60.374363155774965,5.206855057873192
"1,3",60.85705443037304,5.115696045848085
0.6,59.80855204732325,5.526512480509759
"4,8",60.85388415757871,5.079309538948816
0.1,59.78348601947117,5.709656739176709
0.0,60.7060641902568,5.555256162217721
7.7,60.43324254121234,4.970302716887351
0.6,59.67181615518286,5.988632733400708
19.5,60.47953199851795,5.261192008744078
17.4,60.51742296942116,5.294710597701053
0.1,60.42693219102661,5.174911099158221
8.1,60.3344312090816,5.28038354383824
0.4,59.80124041740596,5.527275656212437
50.6,60.34388717649379,5.379148697973575
4.5,60.40590088976193,5.160343541112542
5.1,60.5290039637929,4.869067618586032
1.1,60.276666262877626,6.170424479743332
34.4,60.55111729731411,5.285761026130963
0.6,60.67336588933281,4.956413973137212
0.0,59.99467229964523,5.04987004654349
21.1,59.78557459448759,5.504123031261265
4.3,60.30081801711018,5.028773700168847
8.6,60.43955333468772,5.062670337714096
23.7,60.26826716564341,5.273566295413837
23.5,60.58271726336101,5.363916091498012
96.8,60.37226103303831,5.344863230537961
0.0,60.56902257290674,5.452892218345682
0.1,60.3901306411118,5.471023155520701
1.1,60.43955333468772,5.485661070891253
"1,9",60.80000689958012,5.302521625035459
12.9,60.43955333468772,5.29438217316776
0.1,5.207652730400213,61.07713855260284
37.0,60.29031646097735,5.320801792399383
9.0,60.34493790076406,5.345110156657843
17.2,60.34703938604865,5.12800851020133
3.2,60.50163311764801,5.082867489508823
0.9,60.69656989670704,5.221284697980638
0.5,4.861158370597385,61.07713855260284
0.4,59.64470179278268,6.311738495046074
34.0,60.38277213756989,5.227906767711786
0.1,60.276666262877626,5.105462385136205
0.1,60.55848962354875,5.133771725659164
31.8,60.352293313636935,5.192186321828513
11.5,59.65304382741721,6.381663914905953
6.3,60.32392574139487,5.358430563837808
1.5,59.94549144540952,5.969239525300119
0.4,60.0459741614944,5.201479587776932
4.4,59.67285917398206,5.942784418539035
11.1,60.29451693689962,5.240601473693555
11.5,60.29451693689962,5.360005620305304
0.6,59.77722057857677,5.213074798524116
0.4,59.649915476331735,6.349121527386221
0.2,60.18746569162956,5.413835687652486
2.7,5.145374311040483,60.93211746588205
4.0,60.44796841584394,5.130388129092897
9.4,60.2325797019835,5.451114008687379
0.3,60.40590088976193,5.719814607156969
0.7,60.3901306411118,5.118354617595613
7.7,60.37015895937395,5.301159270051976
0.6,60.46164460521438,5.475596301927314
0.3,59.85661436835345,5.082614947293409
"0,0",60.86973665909,5.20325674896084
11.3,60.38592570827388,6.197600001943337
9.6,59.77199970333757,5.495019962263725
1.8,59.79915148697792,5.25058692540224
5.0,60.50268568784862,5.081415790231788
0.1,6.523914545590258,61.20542274740264
10.9,60.32707725322772,5.18186800253849
3.3,60.33233001764955,5.062907744612664
0.0,60.50058055981232,5.268042806370109
0.1,60.43639788252818,5.281613984869517
0.0,60.26616751326036,5.316746091690679
6.4,59.64782996767675,6.338149335573104
2.4,60.14132573765185,5.449186568074142
0.0,60.67969365484626,4.982036124354023
5.7,60.514264776368975,4.905031173661656
0.7,60.46900957051479,5.308339747068977
"9,2",60.90356484282824,7.190614647806752
0.4,60.65438529107278,5.090418757197043
13.2,60.38172097188809,6.195536095856442
0.7,5.093433052656124,60.99242563830741
14.7,60.47953199851795,5.312551078789501
7.6,60.41115825383915,5.477941966690463
0.1,60.47111395736681,5.12027399827013
5.5,60.4595404404401,5.439588192024391
6.7,60.37646532759019,5.301814034591226
0.3,60.14342249968384,5.183470267280134
1.3,60.32602673704997,5.076248863893511
1.7,60.38592570827388,4.98899421136509
1.3,60.47006175777018,6.862939132916601
3.5,60.3901306411118,5.124569041171386
0.1,59.92980099145065,5.368461966013187
0.7,60.51742296942116,5.531450121410587
14.9,60.40905527132247,5.003690367816604
1.1,60.18327018081366,5.130229801573379
0.6,60.04178517303634,5.546715772070652
3.7,60.37541423554737,5.104453818386482
2.8,60.31762304797658,5.475677280164322
